,area_code,state,market,market_size,profit,gross_profit,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_gross_profit,budget_sales,product_id,sale_date,product_type,product_description,product_category,gross_margin,sales_to_cogs_ratio,profit_margin_percentage,marketing_to_sales_ratio,gross_profit_to_inventory_ratio,budget_actual_profit_diff,expenses_to_sales_ratio,period,dow,hour,date,year
1893,518,New York,East,Major Market,78.0,111.0,187.0,76.0,33.0,21.0,580.0,100.0,80.0,120.0,200.0,13,2010-10-01,Tea,Green Tea,Regular,0.59,2.460526315789474,41.711229946524064,0.11229946524064172,0.19137931034482758,-22.0,0.17647058823529413,2010-10,Friday,12 AM,2010-10-01,2010
1894,518,New York,East,Major Market,52.0,79.0,133.0,54.0,27.0,15.0,601.0,60.0,50.0,80.0,130.0,13,2010-12-01,Tea,Green Tea,Regular,0.59,2.462962962962963,39.097744360902254,0.11278195488721804,0.1314475873544093,-8.0,0.20300751879699247,2010-12,Wednesday,12 AM,2010-12-01,2010
1895,518,New York,East,Major Market,123.0,117.0,211.0,81.0,34.0,22.0,460.0,100.0,80.0,130.0,210.0,13,2011-04-01,Tea,Green Tea,Regular,0.55,2.6049382716049383,58.29383886255924,0.10426540284360189,0.2543478260869565,23.0,0.16113744075829384,2011-04,Friday,12 AM,2011-04-01,2011
1896,518,New York,East,Major Market,-284.0,-95.0,78.0,173.0,189.0,156.0,2615.0,-260.0,160.0,-90.0,70.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,-1.22,0.4508670520231214,-364.1025641025641,2.0,-0.036328871892925434,-24.0,2.423076923076923,2010-08,Sunday,12 AM,2010-08-01,2010
1897,518,New York,East,Major Market,-292.0,-53.0,72.0,121.0,144.0,110.0,2932.0,-180.0,110.0,-50.0,60.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,-0.74,0.5950413223140496,-405.55555555555554,1.5277777777777777,-0.018076398362892224,-112.0,2.0,2011-09,Thursday,12 AM,2011-09-01,2011
1898,518,New York,East,Major Market,131.0,255.0,495.0,240.0,124.0,91.0,1454.0,110.0,180.0,200.0,380.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,0.52,2.0625,26.464646464646464,0.18383838383838383,0.17537826685006877,21.0,0.2505050505050505,2010-02,Monday,12 AM,2010-02-01,2010
1899,518,New York,East,Major Market,194.0,255.0,528.0,240.0,124.0,91.0,1454.0,110.0,180.0,200.0,380.0,9,2011-02-01,Herbal Tea,Lemon,Decaf,0.48,2.2,36.74242424242424,0.17234848484848486,0.17537826685006877,84.0,0.23484848484848486,2011-02,Tuesday,12 AM,2011-02-01,2011
1900,518,New York,East,Major Market,348.0,386.0,645.0,265.0,125.0,100.0,1613.0,200.0,200.0,300.0,500.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,0.6,2.4339622641509435,53.95348837209303,0.15503875968992248,0.2393056416615003,148.0,0.1937984496124031,2011-05,Sunday,12 AM,2011-05-01,2011
1901,518,New York,East,Major Market,-232.0,-65.0,171.0,225.0,91.0,69.0,4742.0,-120.0,160.0,-50.0,110.0,10,2011-11-01,Herbal Tea,Mint,Decaf,-0.38,0.76,-135.67251461988303,0.40350877192982454,-0.013707296499367356,-112.0,0.5321637426900585,2011-11,Tuesday,12 AM,2011-11-01,2011
1902,518,New York,East,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,871.0,120.0,110.0,160.0,270.0,11,2010-05-01,Tea,Darjeeling,Regular,0.59,2.4615384615384617,43.75,0.11328125,0.17451205510907003,-8.0,0.15625,2010-05,Saturday,12 AM,2010-05-01,2010
1903,518,New York,East,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,984.0,90.0,80.0,120.0,200.0,11,2010-11-01,Tea,Darjeeling,Regular,0.59,2.4444444444444446,42.42424242424242,0.1111111111111111,0.11890243902439024,-6.0,0.16666666666666666,2010-11,Monday,12 AM,2010-11-01,2010
1904,518,New York,East,Major Market,105.0,144.0,243.0,99.0,39.0,27.0,766.0,130.0,100.0,160.0,260.0,12,2010-02-01,Tea,Earl Grey,Regular,0.59,2.4545454545454546,43.20987654320987,0.1111111111111111,0.18798955613577023,-25.0,0.16049382716049382,2010-02,Monday,12 AM,2010-02-01,2010
1905,518,New York,East,Major Market,111.0,152.0,256.0,104.0,41.0,29.0,952.0,120.0,110.0,160.0,270.0,12,2010-07-01,Tea,Earl Grey,Regular,0.59,2.4615384615384617,43.359375,0.11328125,0.15966386554621848,-9.0,0.16015625,2010-07,Thursday,12 AM,2010-07-01,2010
1906,518,New York,East,Major Market,133.0,179.0,302.0,123.0,46.0,34.0,928.0,150.0,130.0,190.0,320.0,12,2010-09-01,Tea,Earl Grey,Regular,0.59,2.4552845528455283,44.03973509933775,0.11258278145695365,0.19288793103448276,-17.0,0.152317880794702,2010-09,Wednesday,12 AM,2010-09-01,2010
1907,518,New York,East,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,928.0,150.0,130.0,190.0,320.0,12,2011-09-01,Tea,Earl Grey,Regular,0.56,2.6178861788617884,61.18012422360248,0.10559006211180125,0.19288793103448276,47.0,0.14285714285714285,2011-09,Thursday,12 AM,2011-09-01,2011
1908,518,New York,East,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,959.0,150.0,120.0,190.0,310.0,12,2011-12-01,Tea,Earl Grey,Regular,0.56,2.6178861788617884,61.18012422360248,0.10559006211180125,0.18665276329509906,47.0,0.14285714285714285,2011-12,Thursday,12 AM,2011-12-01,2011
1909,518,New York,East,Major Market,463.0,407.0,700.0,250.0,95.0,70.0,723.0,320.0,240.0,400.0,640.0,7,2011-12-01,Espresso,Regular Espresso,Regular,0.58,2.8,66.14285714285715,0.1,0.5629322268326418,143.0,0.1357142857142857,2011-12,Thursday,12 AM,2011-12-01,2011
1910,530,California,West,Major Market,493.0,534.0,882.0,356.0,165.0,124.0,2476.0,500.0,440.0,670.0,1110.0,2,2011-06-01,Coffee,Columbian,Regular,0.61,2.4775280898876404,55.89569160997733,0.14058956916099774,0.21567043618739903,-7.0,0.1870748299319728,2011-06,Wednesday,12 AM,2011-06-01,2011
1911,530,California,West,Major Market,402.0,420.0,745.0,279.0,149.0,97.0,2642.0,350.0,330.0,500.0,830.0,2,2011-12-01,Coffee,Columbian,Regular,0.56,2.6702508960573477,53.95973154362416,0.13020134228187918,0.15897047691143074,52.0,0.2,2011-12,Thursday,12 AM,2011-12-01,2011
1912,530,California,West,Major Market,-189.0,-30.0,165.0,196.0,100.0,64.0,3139.0,-140.0,240.0,-40.0,200.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,-0.18,0.8418367346938775,-114.54545454545455,0.3878787878787879,-0.009557183816502071,-49.0,0.6060606060606061,2011-08,Monday,12 AM,2011-08-01,2011
1913,530,California,West,Major Market,86.0,114.0,201.0,75.0,56.0,24.0,549.0,50.0,40.0,80.0,120.0,13,2011-02-01,Tea,Green Tea,Regular,0.57,2.68,42.78606965174129,0.11940298507462686,0.20765027322404372,36.0,0.27860696517412936,2011-02,Tuesday,12 AM,2011-02-01,2011
1914,530,California,West,Major Market,58.0,90.0,160.0,60.0,51.0,19.0,656.0,40.0,30.0,70.0,100.0,13,2011-09-01,Tea,Green Tea,Regular,0.56,2.6666666666666665,36.25,0.11875,0.13719512195121952,18.0,0.31875,2011-09,Thursday,12 AM,2011-09-01,2011
1915,530,California,West,Major Market,50.0,239.0,412.0,173.0,189.0,156.0,927.0,60.0,160.0,230.0,390.0,5,2010-08-01,Espresso,Caffe Mocha,Regular,0.58,2.3815028901734103,12.135922330097088,0.3786407766990291,0.25782092772384035,-10.0,0.4587378640776699,2010-08,Sunday,12 AM,2010-08-01,2010
1916,530,California,West,Major Market,31.0,187.0,322.0,135.0,156.0,122.0,940.0,40.0,130.0,180.0,310.0,5,2010-12-01,Espresso,Caffe Mocha,Regular,0.58,2.3851851851851853,9.627329192546584,0.37888198757763975,0.19893617021276597,-9.0,0.484472049689441,2010-12,Wednesday,12 AM,2010-12-01,2010
1917,530,California,West,Major Market,26.0,145.0,280.0,105.0,134.0,95.0,725.0,20.0,100.0,140.0,240.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,0.52,2.6666666666666665,9.285714285714286,0.3392857142857143,0.2,6.0,0.4785714285714286,2011-01,Saturday,12 AM,2011-01-01,2011
1918,530,California,West,Major Market,46.0,187.0,343.0,135.0,156.0,122.0,940.0,40.0,130.0,180.0,310.0,5,2011-12-01,Espresso,Caffe Mocha,Regular,0.55,2.5407407407407407,13.411078717201166,0.3556851311953353,0.19893617021276597,6.0,0.45481049562682213,2011-12,Thursday,12 AM,2011-12-01,2011
1919,530,California,West,Major Market,326.0,336.0,628.0,253.0,116.0,83.0,1686.0,220.0,240.0,320.0,560.0,6,2011-09-01,Espresso,Decaf Espresso,Decaf,0.54,2.4822134387351777,51.910828025477706,0.1321656050955414,0.199288256227758,106.0,0.18471337579617833,2011-09,Thursday,12 AM,2011-09-01,2011
1920,530,California,West,Major Market,249.0,245.0,506.0,207.0,89.0,64.0,965.0,160.0,170.0,220.0,390.0,9,2011-01-01,Herbal Tea,Lemon,Decaf,0.48,2.4444444444444446,49.209486166007906,0.12648221343873517,0.2538860103626943,89.0,0.17588932806324112,2011-01,Saturday,12 AM,2011-01-01,2011
1921,530,California,West,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,10,2010-02-01,Herbal Tea,Mint,Decaf,0.56,2.289156626506024,35.78947368421053,0.14210526315789473,0.17455138662316477,8.0,0.20526315789473684,2010-02,Monday,12 AM,2010-02-01,2010
1922,530,California,West,Major Market,92.0,107.0,188.0,83.0,37.0,27.0,584.0,60.0,70.0,90.0,160.0,10,2011-05-01,Herbal Tea,Mint,Decaf,0.57,2.2650602409638556,48.93617021276596,0.14361702127659576,0.1832191780821918,32.0,0.19680851063829788,2011-05,Sunday,12 AM,2011-05-01,2011
1923,530,California,West,Major Market,39.0,51.0,96.0,39.0,25.0,12.0,541.0,40.0,20.0,40.0,60.0,10,2011-10-01,Herbal Tea,Mint,Decaf,0.53,2.4615384615384617,40.625,0.125,0.09426987060998152,-1.0,0.2604166666666667,2011-10,Saturday,12 AM,2011-10-01,2011
1924,530,California,West,Major Market,153.0,152.0,254.0,104.0,38.0,29.0,821.0,100.0,60.0,110.0,170.0,11,2011-05-01,Tea,Darjeeling,Regular,0.6,2.4423076923076925,60.23622047244095,0.1141732283464567,0.1851400730816078,53.0,0.14960629921259844,2011-05,Sunday,12 AM,2011-05-01,2011
1925,530,California,West,Major Market,83.0,117.0,198.0,81.0,34.0,22.0,460.0,70.0,50.0,80.0,130.0,12,2010-04-01,Tea,Earl Grey,Regular,0.59,2.4444444444444446,41.91919191919192,0.1111111111111111,0.2543478260869565,13.0,0.1717171717171717,2010-04,Thursday,12 AM,2010-04-01,2010
1926,530,California,West,Major Market,89.0,124.0,210.0,86.0,35.0,24.0,499.0,80.0,50.0,90.0,140.0,12,2010-05-01,Tea,Earl Grey,Regular,0.59,2.441860465116279,42.38095238095238,0.11428571428571428,0.24849699398797595,9.0,0.16666666666666666,2010-05,Saturday,12 AM,2010-05-01,2010
1927,541,Oregon,West,Small Market,1.0,87.0,150.0,63.0,86.0,57.0,435.0,40.0,70.0,110.0,180.0,1,2010-01-01,Coffee,Amaretto,Regular,0.58,2.380952380952381,0.6666666666666667,0.38,0.2,-39.0,0.5733333333333334,2010-01,Friday,12 AM,2010-01-01,2010
1928,541,Oregon,West,Small Market,-6.0,63.0,107.0,44.0,69.0,40.0,496.0,30.0,50.0,80.0,130.0,1,2010-06-01,Coffee,Amaretto,Regular,0.59,2.4318181818181817,-5.607476635514018,0.37383177570093457,0.12701612903225806,-36.0,0.6448598130841121,2010-06,Tuesday,12 AM,2010-06-01,2010
1929,541,Oregon,West,Small Market,-11.0,52.0,89.0,37.0,63.0,33.0,513.0,20.0,40.0,70.0,110.0,1,2010-08-01,Coffee,Amaretto,Regular,0.58,2.4054054054054053,-12.359550561797752,0.3707865168539326,0.10136452241715399,-31.0,0.7078651685393258,2010-08,Sunday,12 AM,2010-08-01,2010
1930,541,Oregon,West,Small Market,-3.0,74.0,126.0,52.0,77.0,47.0,509.0,30.0,60.0,90.0,150.0,1,2010-09-01,Coffee,Amaretto,Regular,0.59,2.423076923076923,-2.380952380952381,0.373015873015873,0.14538310412573674,-33.0,0.6111111111111112,2010-09,Wednesday,12 AM,2010-09-01,2010
1931,541,Oregon,West,Small Market,-4.0,73.0,125.0,52.0,77.0,47.0,509.0,10.0,60.0,80.0,140.0,1,2010-11-01,Coffee,Amaretto,Regular,0.58,2.4038461538461537,-3.2,0.376,0.14341846758349705,-14.0,0.616,2010-11,Monday,12 AM,2010-11-01,2010
1932,541,Oregon,West,Small Market,-6.0,75.0,137.0,54.0,79.0,49.0,427.0,40.0,60.0,100.0,160.0,1,2011-02-01,Coffee,Amaretto,Regular,0.55,2.537037037037037,-4.37956204379562,0.35766423357664234,0.1756440281030445,-46.0,0.5766423357664233,2011-02,Tuesday,12 AM,2011-02-01,2011
1933,541,Oregon,West,Small Market,-10.0,65.0,119.0,47.0,72.0,42.0,521.0,20.0,50.0,80.0,130.0,1,2011-12-01,Coffee,Amaretto,Regular,0.55,2.5319148936170213,-8.403361344537815,0.35294117647058826,0.12476007677543186,-30.0,0.6050420168067226,2011-12,Thursday,12 AM,2011-12-01,2011
1934,541,Oregon,West,Small Market,18.0,80.0,137.0,57.0,62.0,18.0,469.0,50.0,70.0,100.0,170.0,2,2010-09-01,Coffee,Columbian,Regular,0.58,2.4035087719298245,13.138686131386862,0.13138686131386862,0.17057569296375266,-32.0,0.45255474452554745,2010-09,Wednesday,12 AM,2010-09-01,2010
1935,541,Oregon,West,Small Market,12.0,70.0,127.0,49.0,62.0,16.0,399.0,30.0,60.0,80.0,140.0,2,2011-04-01,Coffee,Columbian,Regular,0.55,2.5918367346938775,9.448818897637794,0.12598425196850394,0.17543859649122806,-18.0,0.4881889763779528,2011-04,Friday,12 AM,2011-04-01,2011
1936,541,Oregon,West,Small Market,0.0,55.0,93.0,39.0,51.0,12.0,478.0,20.0,40.0,70.0,110.0,2,2011-07-01,Coffee,Columbian,Regular,0.59,2.3846153846153846,0.0,0.12903225806451613,0.11506276150627615,-20.0,0.5483870967741935,2011-07,Friday,12 AM,2011-07-01,2011
1937,541,Oregon,West,Small Market,27.0,80.0,146.0,57.0,62.0,18.0,469.0,50.0,70.0,100.0,170.0,2,2011-09-01,Coffee,Columbian,Regular,0.55,2.56140350877193,18.493150684931507,0.1232876712328767,0.17057569296375266,-23.0,0.4246575342465753,2011-09,Thursday,12 AM,2011-09-01,2011
1938,541,Oregon,West,Small Market,21.0,75.0,136.0,53.0,61.0,17.0,470.0,40.0,60.0,90.0,150.0,2,2011-11-01,Coffee,Columbian,Regular,0.55,2.5660377358490565,15.441176470588236,0.125,0.1595744680851064,-19.0,0.4485294117647059,2011-11,Tuesday,12 AM,2011-11-01,2011
1939,541,Oregon,West,Small Market,1.0,57.0,104.0,41.0,56.0,13.0,482.0,20.0,40.0,70.0,110.0,2,2011-12-01,Coffee,Columbian,Regular,0.55,2.5365853658536586,0.9615384615384616,0.125,0.11825726141078838,-19.0,0.5384615384615384,2011-12,Thursday,12 AM,2011-12-01,2011
1940,541,Oregon,West,Small Market,20.0,55.0,93.0,38.0,35.0,12.0,414.0,40.0,40.0,70.0,110.0,3,2010-06-01,Coffee,Decaf Irish Cream,Decaf,0.59,2.4473684210526314,21.50537634408602,0.12903225806451613,0.13285024154589373,-20.0,0.3763440860215054,2010-06,Tuesday,12 AM,2010-06-01,2010
1941,541,Oregon,West,Small Market,19.0,51.0,85.0,34.0,32.0,10.0,428.0,40.0,40.0,60.0,100.0,3,2010-08-01,Coffee,Decaf Irish Cream,Decaf,0.6,2.5,22.35294117647059,0.11764705882352941,0.1191588785046729,-21.0,0.3764705882352941,2010-08,Sunday,12 AM,2010-08-01,2010
1942,541,Oregon,West,Small Market,42.0,64.0,114.0,43.0,36.0,13.0,363.0,50.0,50.0,80.0,130.0,3,2011-04-01,Coffee,Decaf Irish Cream,Decaf,0.56,2.6511627906976742,36.84210526315789,0.11403508771929824,0.1763085399449036,-8.0,0.3157894736842105,2011-04,Friday,12 AM,2011-04-01,2011
1943,541,Oregon,West,Small Market,25.0,51.0,84.0,34.0,31.0,10.0,432.0,40.0,40.0,60.0,100.0,3,2011-07-01,Coffee,Decaf Irish Cream,Decaf,0.61,2.4705882352941178,29.761904761904763,0.11904761904761904,0.11805555555555555,-15.0,0.36904761904761907,2011-07,Friday,12 AM,2011-07-01,2011
1944,541,Oregon,West,Small Market,37.0,60.0,108.0,41.0,35.0,13.0,435.0,50.0,40.0,80.0,120.0,3,2011-12-01,Coffee,Decaf Irish Cream,Decaf,0.56,2.6341463414634148,34.25925925925926,0.12037037037037036,0.13793103448275862,-13.0,0.32407407407407407,2011-12,Thursday,12 AM,2011-12-01,2011
1945,541,Oregon,West,Small Market,67.0,116.0,200.0,84.0,49.0,26.0,500.0,50.0,50.0,80.0,130.0,13,2010-01-01,Tea,Green Tea,Regular,0.58,2.380952380952381,33.5,0.13,0.232,17.0,0.245,2010-01,Friday,12 AM,2010-01-01,2010
1946,541,Oregon,West,Small Market,74.0,125.0,214.0,89.0,51.0,27.0,481.0,60.0,50.0,90.0,140.0,13,2010-03-01,Tea,Green Tea,Regular,0.58,2.404494382022472,34.57943925233645,0.1261682242990654,0.2598752598752599,14.0,0.2383177570093458,2010-03,Monday,12 AM,2010-03-01,2010
1947,541,Oregon,West,Small Market,102.0,161.0,277.0,116.0,59.0,35.0,678.0,70.0,70.0,110.0,180.0,13,2010-08-01,Tea,Green Tea,Regular,0.58,2.3879310344827585,36.8231046931408,0.1263537906137184,0.2374631268436578,32.0,0.21299638989169675,2010-08,Sunday,12 AM,2010-08-01,2010
1948,541,Oregon,West,Small Market,81.0,134.0,230.0,96.0,53.0,29.0,666.0,60.0,60.0,90.0,150.0,13,2010-09-01,Tea,Green Tea,Regular,0.58,2.3958333333333335,35.21739130434783,0.12608695652173912,0.2012012012012012,21.0,0.23043478260869565,2010-09,Wednesday,12 AM,2010-09-01,2010
1949,541,Oregon,West,Small Market,104.0,116.0,224.0,84.0,51.0,26.0,500.0,50.0,50.0,80.0,130.0,13,2011-01-01,Tea,Green Tea,Regular,0.52,2.6666666666666665,46.42857142857143,0.11607142857142858,0.232,54.0,0.22767857142857142,2011-01,Saturday,12 AM,2011-01-01,2011
1950,541,Oregon,West,Small Market,139.0,159.0,271.0,114.0,54.0,35.0,555.0,70.0,70.0,110.0,180.0,13,2011-05-01,Tea,Green Tea,Regular,0.59,2.3771929824561404,51.291512915129154,0.12915129151291513,0.2864864864864865,69.0,0.1992619926199262,2011-05,Sunday,12 AM,2011-05-01,2011
1951,541,Oregon,West,Small Market,178.0,195.0,333.0,141.0,61.0,43.0,692.0,90.0,90.0,130.0,220.0,13,2011-07-01,Tea,Green Tea,Regular,0.59,2.3617021276595747,53.453453453453456,0.12912912912912913,0.2817919075144509,88.0,0.1831831831831832,2011-07,Friday,12 AM,2011-07-01,2011
1952,541,Oregon,West,Small Market,113.0,127.0,232.0,91.0,51.0,28.0,656.0,50.0,40.0,60.0,100.0,13,2011-10-01,Tea,Green Tea,Regular,0.55,2.5494505494505493,48.706896551724135,0.1206896551724138,0.19359756097560976,63.0,0.21982758620689655,2011-10,Saturday,12 AM,2011-10-01,2011
1953,541,Oregon,West,Small Market,33.0,80.0,140.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,0.57,2.3333333333333335,23.57142857142857,0.1357142857142857,0.24316109422492402,-17.0,0.3357142857142857,2010-02,Monday,12 AM,2010-02-01,2010
1954,541,Oregon,West,Small Market,27.0,71.0,123.0,52.0,44.0,17.0,361.0,40.0,40.0,70.0,110.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,0.58,2.3653846153846154,21.951219512195124,0.13821138211382114,0.19667590027700832,-13.0,0.35772357723577236,2010-05,Saturday,12 AM,2010-05-01,2010
1955,541,Oregon,West,Small Market,28.0,72.0,125.0,53.0,44.0,17.0,410.0,40.0,50.0,70.0,120.0,5,2010-09-01,Espresso,Caffe Mocha,Regular,0.58,2.358490566037736,22.400000000000002,0.136,0.17560975609756097,-12.0,0.352,2010-09,Wednesday,12 AM,2010-09-01,2010
1956,541,Oregon,West,Small Market,49.0,80.0,149.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,0.54,2.4833333333333334,32.88590604026846,0.12751677852348994,0.24316109422492402,-1.0,0.31543624161073824,2011-02,Tuesday,12 AM,2011-02-01,2011
1957,541,Oregon,West,Small Market,33.0,68.0,117.0,50.0,41.0,16.0,397.0,40.0,40.0,70.0,110.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,0.58,2.34,28.205128205128204,0.13675213675213677,0.1712846347607053,-7.0,0.3504273504273504,2011-06,Wednesday,12 AM,2011-06-01,2011
1958,541,Oregon,West,Small Market,40.0,71.0,131.0,52.0,44.0,17.0,405.0,60.0,30.0,70.0,100.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,0.54,2.519230769230769,30.53435114503817,0.1297709923664122,0.17530864197530865,-20.0,0.33587786259541985,2011-10,Saturday,12 AM,2011-10-01,2011
1959,541,Oregon,West,Small Market,49.0,79.0,147.0,59.0,46.0,19.0,411.0,50.0,50.0,80.0,130.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,0.54,2.4915254237288136,33.33333333333333,0.1292517006802721,0.1922141119221411,-1.0,0.3129251700680272,2011-11,Tuesday,12 AM,2011-11-01,2011
1960,541,Oregon,West,Small Market,83.0,149.0,298.0,149.0,66.0,41.0,1156.0,90.0,140.0,140.0,280.0,6,2010-05-01,Espresso,Decaf Espresso,Decaf,0.5,2.0,27.85234899328859,0.13758389261744966,0.12889273356401384,-7.0,0.2214765100671141,2010-05,Saturday,12 AM,2010-05-01,2010
1961,541,Oregon,West,Small Market,83.0,149.0,298.0,149.0,66.0,41.0,1245.0,90.0,140.0,140.0,280.0,6,2010-06-01,Espresso,Decaf Espresso,Decaf,0.5,2.0,27.85234899328859,0.13758389261744966,0.11967871485943775,-7.0,0.2214765100671141,2010-06,Tuesday,12 AM,2010-06-01,2010
1962,541,Oregon,West,Small Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,90.0,130.0,140.0,270.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,0.5,2.0068965517241377,27.835051546391753,0.13745704467353953,0.11196319018404909,-9.0,0.22336769759450173,2010-07,Thursday,12 AM,2010-07-01,2010
1963,541,Oregon,West,Small Market,87.0,155.0,310.0,155.0,68.0,43.0,1280.0,90.0,140.0,150.0,290.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,0.5,2.0,28.064516129032256,0.13870967741935483,0.12109375,-3.0,0.21935483870967742,2010-09,Wednesday,12 AM,2010-09-01,2010
1964,541,Oregon,West,Small Market,115.0,149.0,295.0,149.0,61.0,41.0,1156.0,90.0,140.0,140.0,280.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,0.51,1.9798657718120805,38.983050847457626,0.13898305084745763,0.12889273356401384,25.0,0.20677966101694914,2011-05,Sunday,12 AM,2011-05-01,2011
1965,541,Oregon,West,Small Market,112.0,146.0,288.0,145.0,60.0,40.0,1292.0,90.0,130.0,140.0,270.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,0.51,1.986206896551724,38.88888888888889,0.1388888888888889,0.1130030959752322,22.0,0.20833333333333334,2011-08,Monday,12 AM,2011-08-01,2011
1966,541,Oregon,West,Small Market,33.0,55.0,92.0,37.0,22.0,10.0,768.0,50.0,30.0,50.0,80.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,0.6,2.4864864864864864,35.869565217391305,0.10869565217391304,0.07161458333333333,-17.0,0.2391304347826087,2010-03,Monday,12 AM,2010-03-01,2010
1967,541,Oregon,West,Small Market,17.0,36.0,61.0,25.0,19.0,7.0,823.0,30.0,20.0,30.0,50.0,8,2010-09-01,Herbal Tea,Chamomile,Decaf,0.59,2.44,27.86885245901639,0.11475409836065574,0.04374240583232078,-13.0,0.3114754098360656,2010-09,Wednesday,12 AM,2010-09-01,2010
1968,541,Oregon,West,Small Market,19.0,36.0,60.0,24.0,17.0,6.0,829.0,20.0,20.0,30.0,50.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,0.6,2.5,31.666666666666664,0.1,0.04342581423401689,-1.0,0.2833333333333333,2010-12,Wednesday,12 AM,2010-12-01,2010
1969,541,Oregon,West,Small Market,30.0,41.0,68.0,28.0,18.0,7.0,816.0,40.0,20.0,40.0,60.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,0.6,2.4285714285714284,44.11764705882353,0.10294117647058823,0.05024509803921569,-10.0,0.2647058823529412,2011-06,Wednesday,12 AM,2011-06-01,2011
1970,541,Oregon,West,Small Market,28.0,38.0,67.0,25.0,19.0,7.0,823.0,20.0,20.0,30.0,50.0,8,2011-11-01,Herbal Tea,Chamomile,Decaf,0.57,2.68,41.7910447761194,0.1044776119402985,0.046172539489671933,8.0,0.2835820895522388,2011-11,Tuesday,12 AM,2011-11-01,2011
1971,541,Oregon,West,Small Market,30.0,56.0,100.0,44.0,26.0,14.0,618.0,30.0,30.0,50.0,80.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,0.56,2.272727272727273,30.0,0.14,0.09061488673139159,0.0,0.26,2010-02,Monday,12 AM,2010-02-01,2010
1972,541,Oregon,West,Small Market,53.0,87.0,155.0,68.0,34.0,22.0,587.0,60.0,50.0,80.0,130.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,0.56,2.2794117647058822,34.193548387096776,0.14193548387096774,0.14821124361158433,-7.0,0.21935483870967742,2010-08,Sunday,12 AM,2010-08-01,2010
1973,541,Oregon,West,Small Market,66.0,104.0,185.0,81.0,38.0,26.0,551.0,70.0,70.0,100.0,170.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,0.56,2.2839506172839505,35.67567567567568,0.14054054054054055,0.18874773139745918,-4.0,0.20540540540540542,2010-12,Wednesday,12 AM,2010-12-01,2010
1974,541,Oregon,West,Small Market,47.0,60.0,113.0,46.0,28.0,15.0,608.0,40.0,30.0,60.0,90.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,0.53,2.4565217391304346,41.5929203539823,0.13274336283185842,0.09868421052631579,7.0,0.24778761061946902,2011-04,Friday,12 AM,2011-04-01,2011
1975,541,Oregon,West,Small Market,41.0,56.0,98.0,43.0,24.0,14.0,602.0,30.0,30.0,50.0,80.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,0.57,2.2790697674418605,41.83673469387755,0.14285714285714285,0.09302325581395349,11.0,0.24489795918367346,2011-05,Sunday,12 AM,2011-05-01,2011
1976,541,Oregon,West,Small Market,73.0,87.0,154.0,68.0,32.0,22.0,587.0,60.0,50.0,80.0,130.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,0.56,2.264705882352941,47.4025974025974,0.14285714285714285,0.14821124361158433,13.0,0.2077922077922078,2011-08,Monday,12 AM,2011-08-01,2011
1977,541,Oregon,West,Small Market,70.0,79.0,149.0,61.0,32.0,20.0,579.0,50.0,50.0,70.0,120.0,9,2011-09-01,Herbal Tea,Lemon,Decaf,0.53,2.442622950819672,46.97986577181208,0.1342281879194631,0.13644214162348878,20.0,0.21476510067114093,2011-09,Thursday,12 AM,2011-09-01,2011
